Tour.Code,Tour.Description,Year,Tourn..,Player..,Course..,Permanent.Tournament..,Player.First.Name,Player.Last.Name,Round,Tournament.Name,Course.Name,Hole,Hole.Score,Par.Value,Yardage,Shot,Shot.Type.S.P.D.,X..of.Strokes,From.Location.Scorer.,From.Location.Enhanced.,To.Location.Scorer.,To.Location.Enhanced.,Distance,Distance.to.Pin,In.the.Hole.Flag,Around.the.Green.Flag,X1st.Putt.Flag,Distance.to.Hole.after.the.Shot,Time,Lie,Elevation,Slope,Z.Coordinate,Distance.from.Center,Distance.from.Edge,Date,Left.Right,Strokes.Gained.Baseline,Strokes.Gained.Category,Recovery.Shot,x,y,Player.Name,bad_hole
R,PGA TOUR,2017,400,29720,819,518,Andres,Gonzales,2,Barbasol Championship,RTJ Trail (Grand National),13,3,5,536,1,S,1,Tee Box,,Primary Rough,Right Rough,10656,19332,N,N,N,8155,1516,Good,With,Level,691.617,759,344,07/21/2017,R,0.07,Off the Tee,No,6587.59,10328.6,"Gonzales, Andres",0
R,PGA TOUR,2017,400,29720,819,518,Andres,Gonzales,2,Barbasol Championship,RTJ Trail (Grand National),13,3,5,536,2,S,1,Primary Rough,Right Rough,Primary Rough,Left Rough,8685,8155,N,Y,N,537,1522,N/A,With,Level,737.373,252,110,07/21/2017,,0.094,Approach the Green,No,7242.207,10633.866,"Gonzales, Andres",0
R,PGA TOUR,2017,400,29720,819,518,Andres,Gonzales,2,Barbasol Championship,RTJ Trail (Grand National),13,3,5,536,3,S,1,Primary Rough,Left Rough,,,537,537,Y,N,N,0,1528,N/A,With,Level,0,0,0,07/21/2017,,1.453,Around the Green,No,0,0,"Gonzales, Andres",0
R,PGA TOUR,2017,400,29740,819,518,Brad,Fritsch,2,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,1,S,1,Tee Box,,Fairway,Left Fairway,10982,19332,N,N,N,8408,1209,Good,With,Level,692.502,279,256,07/21/2017,L,0.211,Off the Tee,No,6537.73,10400.514,"Fritsch, Brad",0
R,PGA TOUR,2017,400,29740,819,518,Brad,Fritsch,2,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,2,S,1,Fairway,Left Fairway,Unknown,Unmapped,8419,8408,N,N,N,1973,1218,Good,With,Level,711.658,1904,1794,07/21/2017,,-0.673,Approach the Green,No,7141.699,10757.068,"Fritsch, Brad",0
R,PGA TOUR,2017,400,29740,819,518,Brad,Fritsch,2,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,3,S,1,Other,Unmapped,Green,Unmapped,2168,1973,N,N,N,219,1223,N/A,With,Level,736.027,213,80,07/21/2017,R,0.23,Approach the Green,No,7203.752,10589.142,"Fritsch, Brad",0
R,PGA TOUR,2017,400,29740,819,518,Brad,Fritsch,2,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,4,S,1,Green,Unmapped,Green,Unmapped,221,219,N,N,Y,4,1225,Good,With,Level,735.766,1,276,07/21/2017,R,-0.151,Putting,No,7206.437,10607.342,"Fritsch, Brad",0
R,PGA TOUR,2017,400,29740,819,518,Brad,Fritsch,2,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,5,S,1,Green,Unmapped,,,4,4,Y,N,N,0,1225,Good,With,Level,0,0,0,07/21/2017,,0,Putting,No,0,0,"Fritsch, Brad",0
R,PGA TOUR,2017,400,29745,819,518,Tyler,Aldridge,2,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,1,S,1,Tee Box,,Primary Rough,Right Rough,10387,19332,N,N,N,8328,1454,Good,With,Level,689.707,1029,611,07/21/2017,R,0.044,Off the Tee,No,6584.29,10302,"Aldridge, Tyler",0
R,PGA TOUR,2017,400,29745,819,518,Tyler,Aldridge,2,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,2,S,1,Primary Rough,Right Rough,Green,Unmapped,8127,8328,N,N,N,203,1502,N/A,With,Uphill,736.045,89,225,07/21/2017,R,0.746,Approach the Green,No,7191.692,10597.97,"Aldridge, Tyler",0
R,PGA TOUR,2017,400,29745,819,518,Tyler,Aldridge,2,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,3,S,1,Green,Unmapped,Green,Unmapped,232,203,N,N,Y,28,1510,Good,With,Level,735.785,2,267,07/21/2017,R,-0.193,Putting,No,7208.444,10607.643,"Aldridge, Tyler",0
R,PGA TOUR,2017,400,29745,819,518,Tyler,Aldridge,2,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,4,S,1,Green,Unmapped,,,28,28,Y,N,N,0,1510,Good,With,Level,0,0,0,07/21/2017,R,0.02,Putting,No,0,0,"Aldridge, Tyler",0
R,PGA TOUR,2017,400,30191,819,518,Julián,Etulain,2,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,1,S,1,Tee Box,,Fairway,Left Fairway,10604,19332,N,N,N,8796,933,Good,With,Level,692.14,218,254,07/21/2017,L,0.148,Off the Tee,No,6509.851,10381.343,"Etulain, Julián",0
R,PGA TOUR,2017,400,30191,819,518,Julián,Etulain,2,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,2,S,1,Fairway,Left Fairway,Fringe,Unmapped,8899,8796,N,Y,N,600,940,Good,Below Ball,Level,736.952,601,422,07/21/2017,,0.155,Approach the Green,No,7196.923,10656.756,"Etulain, Julián",0
R,PGA TOUR,2017,400,30191,819,518,Julián,Etulain,2,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,3,S,1,Fringe,Unmapped,Green,Unmapped,696,600,N,N,N,92,946,Good,With,Level,735.765,93,185,07/21/2017,R,-0.171,Around the Green,No,7207.776,10599.794,"Etulain, Julián",0
R,PGA TOUR,2017,400,30191,819,518,Julián,Etulain,2,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,4,S,1,Green,Unmapped,,,92,92,Y,N,Y,0,948,Good,With,Level,0,0,0,07/21/2017,,0.485,Putting,No,0,0,"Etulain, Julián",0
R,PGA TOUR,2017,400,30692,819,518,Scott,Stallings,2,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,1,S,1,Tee Box,,Fairway,Left Fairway,11322,19332,N,N,N,7954,1018,Good,With,Level,693.423,177,406,07/21/2017,L,0.298,Off the Tee,No,6574.808,10408.887,"Stallings, Scott",0
R,PGA TOUR,2017,400,30692,819,518,Scott,Stallings,2,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,2,S,1,Fairway,Left Fairway,Fairway,Right Fairway,7566,7954,N,Y,N,722,1028,Good,With,Level,730.533,653,156,07/21/2017,,-0.047,Approach the Green,No,7188.224,10550.018,"Stallings, Scott",0
R,PGA TOUR,2017,400,30692,819,518,Scott,Stallings,2,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,3,S,1,Fairway,Right Fairway,Green,Unmapped,878,722,N,N,N,157,1033,Good,With,Level,736.036,156,287,07/21/2017,L,-0.368,Around the Green,No,7206.372,10620.657,"Stallings, Scott",0
R,PGA TOUR,2017,400,30692,819,518,Scott,Stallings,2,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,4,S,1,Green,Unmapped,Green,Unmapped,168,157,N,N,Y,18,1036,Good,With,Level,735.76,5,278,07/21/2017,R,-0.27,Putting,No,7204.442,10606.772,"Stallings, Scott",0
R,PGA TOUR,2017,400,30692,819,518,Scott,Stallings,2,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,5,S,1,Green,Unmapped,,,18,18,Y,N,N,0,1038,Good,With,Level,0,0,0,07/21/2017,,0.004,Putting,No,0,0,"Stallings, Scott",0
R,PGA TOUR,2017,400,30750,819,518,Tommy,Gainey,2,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,1,S,1,Tee Box,,Primary Rough,Left Rough,10124,19332,N,N,N,9794,807,Good,With,Level,701.188,787,516,07/21/2017,L,-0.147,Off the Tee,No,6420.253,10388.637,"Gainey, Tommy",0
R,PGA TOUR,2017,400,30750,819,518,Tommy,Gainey,2,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,2,S,1,Primary Rough,Left Rough,Fairway,Right Fairway,6255,9794,N,N,N,3543,812,N/A,With,Level,718.811,222,640,07/21/2017,R,-0.006,Approach the Green,No,6918.909,10539.511,"Gainey, Tommy",0
R,PGA TOUR,2017,400,30750,819,518,Tommy,Gainey,2,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,3,S,1,Fairway,Right Fairway,Fairway,Right Fairway,3966,3543,N,Y,N,467,817,Good,With,Level,734.511,181,80,07/21/2017,,-0.447,Approach the Green,No,7243.843,10597.912,"Gainey, Tommy",0
R,PGA TOUR,2017,400,30750,819,518,Tommy,Gainey,2,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,4,S,1,Fairway,Right Fairway,Green,Unmapped,464,467,N,N,N,59,820,N/A,With,Level,735.841,52,300,07/21/2017,R,-0.019,Around the Green,No,7207.95,10612.16,"Gainey, Tommy",0
R,PGA TOUR,2017,400,30750,819,518,Tommy,Gainey,2,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,5,S,1,Green,Unmapped,,,59,59,Y,N,Y,0,823,Good,With,Level,0,0,0,07/21/2017,,0.236,Putting,No,0,0,"Gainey, Tommy",0
R,PGA TOUR,2017,400,30852,819,518,Ryo,Ishikawa,2,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,1,S,1,Tee Box,,Primary Rough,Right Rough,9822,19332,N,N,N,9061,1533,Good,With,Level,690.834,788,321,07/21/2017,R,-0.079,Off the Tee,No,6520.619,10293.275,"Ishikawa, Ryo",0
R,PGA TOUR,2017,400,30852,819,518,Ryo,Ishikawa,2,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,2,S,1,Primary Rough,Right Rough,Primary Rough,Right Rough,9088,9061,N,Y,N,742,1538,N/A,Below Ball,Downhill,733.03,715,114,07/21/2017,,0.136,Approach the Green,No,7231.53,10551,"Ishikawa, Ryo",0
R,PGA TOUR,2017,400,30852,819,518,Ryo,Ishikawa,2,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,3,S,1,Primary Rough,Right Rough,Green,Unmapped,1158,742,N,N,N,440,1544,N/A,With,Level,735.443,329,570,07/21/2017,L,-0.469,Around the Green,No,7177.727,10631.093,"Ishikawa, Ryo",0
R,PGA TOUR,2017,400,30852,819,518,Ryo,Ishikawa,2,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,4,S,1,Green,Unmapped,Green,Unmapped,417,440,N,N,Y,23,1546,Good,With,Level,735.769,17,300,07/21/2017,R,0.022,Putting,No,7204.311,10608.698,"Ishikawa, Ryo",0
R,PGA TOUR,2017,400,30852,819,518,Ryo,Ishikawa,2,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,5,S,1,Green,Unmapped,,,23,23,Y,N,N,0,1546,Good,With,Level,0,0,0,07/21/2017,,0.007,Putting,No,0,0,"Ishikawa, Ryo",0
R,PGA TOUR,2017,400,30927,819,518,Brendon,Todd,2,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,1,S,1,Tee Box,,Fairway,Right Fairway,10156,19332,N,N,N,9018,1650,Good,With,Level,691.182,212,242,07/21/2017,R,0.11,Off the Tee,No,6505.191,10339.204,"Todd, Brendon",0
R,PGA TOUR,2017,400,30927,819,518,Brendon,Todd,2,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,2,S,1,Fairway,Right Fairway,Primary Rough,Right Rough,8374,9018,N,Y,N,1152,1656,Good,With,Level,728.704,1051,193,07/21/2017,,-0.182,Approach the Green,No,7179.368,10515.298,"Todd, Brendon",0
R,PGA TOUR,2017,400,30927,819,518,Brendon,Todd,2,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,3,S,1,Primary Rough,Right Rough,Green,Unmapped,1298,1152,N,N,N,144,1701,N/A,With,Level,735.997,140,286,07/21/2017,L,-0.01,Around the Green,No,7207.453,10619.498,"Todd, Brendon",0
R,PGA TOUR,2017,400,30927,819,518,Brendon,Todd,2,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,4,S,1,Green,Unmapped,,,144,144,Y,N,Y,0,1706,Good,With,Level,0,0,0,07/21/2017,,0.699,Putting,No,0,0,"Todd, Brendon",0
R,PGA TOUR,2017,400,31416,819,518,Derek,Fathauer,2,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,1,S,1,Tee Box,,Primary Rough,Right Rough,10238,19332,N,N,N,8539,1334,Good,With,Level,690.019,919,491,07/21/2017,R,0.005,Off the Tee,No,6564.462,10302.515,"Fathauer, Derek",0
R,PGA TOUR,2017,400,31416,819,518,Derek,Fathauer,2,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,2,S,1,Primary Rough,Right Rough,Green Side Bunker,Front Left Green Side Bunker,7658,8539,N,Y,N,1128,1341,N/A,With,Level,731.102,366,298,07/21/2017,,-0.029,Approach the Green,No,7113.581,10625.092,"Fathauer, Derek",0
R,PGA TOUR,2017,400,31416,819,518,Derek,Fathauer,2,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,3,S,1,Green Side Bunker,Front Left Green Side Bunker,Green,Unmapped,935,1128,N,N,N,199,1346,Good,With,Level,735.828,104,413,07/21/2017,R,-0.179,Around the Green,No,7190.528,10613.98,"Fathauer, Derek",0
R,PGA TOUR,2017,400,31416,819,518,Derek,Fathauer,2,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,4,S,1,Green,Unmapped,Green,Unmapped,208,199,N,N,Y,21,1349,Good,With,Level,735.78,16,290,07/21/2017,R,-0.186,Putting,No,7207.09,10609,"Fathauer, Derek",0
R,PGA TOUR,2017,400,31416,819,518,Derek,Fathauer,2,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,5,S,1,Green,Unmapped,,,21,21,Y,N,N,0,1350,Good,With,Level,0,0,0,07/21/2017,,0.006,Putting,No,0,0,"Fathauer, Derek",0
R,PGA TOUR,2017,400,31560,819,518,Brian,Stuard,2,Barbasol Championship,RTJ Trail (Grand National),13,6,5,536,1,S,1,Tee Box,,Fairway Bunker,Unmapped,9406,19332,N,N,N,10496,1347,Good,With,Level,696.957,593,390,07/21/2017,L,-0.306,Off the Tee,No,6371.782,10346.526,"Stuard, Brian",0
R,PGA TOUR,2017,400,31560,819,518,Brian,Stuard,2,Barbasol Championship,RTJ Trail (Grand National),13,6,5,536,2,S,1,Fairway Bunker,Unmapped,Fairway,Right Fairway,3022,10496,N,N,N,7480,1352,Good,With,Level,695.07,95,489,07/21/2017,R,-0.297,Approach the Green,No,6612.9,10419.3,"Stuard, Brian",0
R,PGA TOUR,2017,400,31560,819,518,Brian,Stuard,2,Barbasol Championship,RTJ Trail (Grand National),13,6,5,536,3,S,1,Fairway,Right Fairway,Green,Unmapped,7271,7480,N,N,N,515,1355,Good,With,Level,735.559,421,586,07/21/2017,L,0.138,Approach the Green,No,7176.267,10638.675,"Stuard, Brian",0
R,PGA TOUR,2017,400,31560,819,518,Brian,Stuard,2,Barbasol Championship,RTJ Trail (Grand National),13,6,5,536,4,S,1,Green,Unmapped,Green,Unmapped,571,515,N,N,Y,58,1400,Good,With,Level,735.806,28,233,07/21/2017,R,-0.145,Putting,No,7210.621,10605.728,"Stuard, Brian",0
R,PGA TOUR,2017,400,31560,819,518,Brian,Stuard,2,Barbasol Championship,RTJ Trail (Grand National),13,6,5,536,5,S,1,Green,Unmapped,Green,Unmapped,76,58,N,N,N,14,1402,Good,With,Level,735.76,7,289,07/21/2017,R,-0.775,Putting,No,7204.68,10607.9,"Stuard, Brian",0
R,PGA TOUR,2017,400,31560,819,518,Brian,Stuard,2,Barbasol Championship,RTJ Trail (Grand National),13,6,5,536,6,S,1,Green,Unmapped,,,14,14,Y,N,N,0,1402,Good,With,Level,0,0,0,07/21/2017,,0.002,Putting,No,0,0,"Stuard, Brian",0
R,PGA TOUR,2017,400,32640,819,518,Troy,Merritt,2,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,1,S,1,Tee Box,,Fairway,Left Fairway,10887,19332,N,N,N,8472,849,Good,With,Level,692.266,216,306,07/21/2017,L,0.204,Off the Tee,No,6534.451,10393.136,"Merritt, Troy",0
R,PGA TOUR,2017,400,32640,819,518,Troy,Merritt,2,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,2,S,1,Fairway,Left Fairway,Primary Rough,Left Rough,7663,8472,N,Y,N,913,855,Good,With,Level,735.109,261,188,07/21/2017,,-0.202,Approach the Green,No,7130.449,10618.453,"Merritt, Troy",0
R,PGA TOUR,2017,400,32640,819,518,Troy,Merritt,2,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,3,S,1,Primary Rough,Left Rough,Green,Unmapped,841,913,N,N,N,123,859,N/A,With,Level,735.851,115,374,07/21/2017,R,-0.022,Around the Green,No,7200.47,10616.335,"Merritt, Troy",0
R,PGA TOUR,2017,400,32640,819,518,Troy,Merritt,2,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,4,S,1,Green,Unmapped,,,123,123,Y,N,Y,0,903,Good,With,Level,0,0,0,07/21/2017,,0.637,Putting,No,0,0,"Merritt, Troy",0
R,PGA TOUR,2017,400,32757,819,518,Patton,Kizzire,2,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,1,S,1,Tee Box,,Fairway,Right Fairway,10943,19332,N,N,N,8122,911,Good,With,Level,692.563,229,186,07/21/2017,R,0.261,Off the Tee,No,6573.089,10370.771,"Kizzire, Patton",0
R,PGA TOUR,2017,400,32757,819,518,Patton,Kizzire,2,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,2,S,1,Fairway,Right Fairway,Primary Rough,Left Rough,7485,8122,N,Y,N,808,918,Good,With,Level,736.334,326,319,07/21/2017,,-0.22,Approach the Green,No,7140.85,10625.325,"Kizzire, Patton",0
R,PGA TOUR,2017,400,32757,819,518,Patton,Kizzire,2,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,3,S,1,Primary Rough,Left Rough,Green,Unmapped,660,808,N,N,N,148,922,N/A,With,Uphill,735.896,55,359,07/21/2017,R,-0.134,Around the Green,No,7193.792,10610.298,"Kizzire, Patton",0
R,PGA TOUR,2017,400,32757,819,518,Patton,Kizzire,2,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,4,S,1,Green,Unmapped,Green,Unmapped,180,148,N,N,Y,31,925,Good,With,Level,735.773,24,252,07/21/2017,R,-0.319,Putting,No,7208.035,10605.692,"Kizzire, Patton",0
R,PGA TOUR,2017,400,32757,819,518,Patton,Kizzire,2,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,5,S,1,Green,Unmapped,,,31,31,Y,N,N,0,926,Good,With,Level,0,0,0,07/21/2017,,0.029,Putting,No,0,0,"Kizzire, Patton",0
R,PGA TOUR,2017,400,32881,819,518,Hugo,León,2,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,1,S,1,Tee Box,,Intermediate Rough,Left Intermediate,11054,19332,N,N,N,8534,1443,Good,With,Level,694.684,561,36,07/21/2017,L,0.192,Off the Tee,No,6521.32,10418.714,"León, Hugo",0
R,PGA TOUR,2017,400,32881,819,518,Hugo,León,2,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,2,S,1,Intermediate Rough,Left Intermediate,Primary Rough,Left Rough,7462,8534,N,Y,N,1091,1453,N/A,With,Level,732.796,57,48,07/21/2017,,-0.244,Approach the Green,No,7115.255,10598.953,"León, Hugo",0
R,PGA TOUR,2017,400,32881,819,518,Hugo,León,2,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,3,S,1,Primary Rough,Left Rough,Green,Unmapped,1009,1091,N,N,N,166,1458,N/A,With,Level,735.87,144,395,07/21/2017,L,-0.089,Around the Green,No,7197.04,10618.3,"León, Hugo",0
R,PGA TOUR,2017,400,32881,819,518,Hugo,León,2,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,4,S,1,Green,Unmapped,Green,Unmapped,178,166,N,N,Y,8,1459,Good,With,Level,735.764,7,271,07/21/2017,R,-0.243,Putting,No,7206.566,10606.889,"León, Hugo",0
R,PGA TOUR,2017,400,32881,819,518,Hugo,León,2,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,5,S,1,Green,Unmapped,,,8,8,Y,N,N,0,1500,Good,With,Level,0,0,0,07/21/2017,,0.001,Putting,No,0,0,"León, Hugo",0
R,PGA TOUR,2017,400,33120,819,518,Mark,Anderson,2,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,1,S,1,Tee Box,,Primary Rough,Left Rough,10726,19332,N,N,N,9151,954,Good,With,Level,696.523,855,417,07/21/2017,L,-0.086,Off the Tee,No,6467.763,10419.58,"Anderson, Mark",0
R,PGA TOUR,2017,400,33120,819,518,Mark,Anderson,2,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,2,S,1,Primary Rough,Left Rough,Green,Unmapped,8541,9151,N,N,N,639,1003,N/A,With,Level,732.751,252,256,07/21/2017,R,0.543,Approach the Green,No,7160.361,10579.7,"Anderson, Mark",0
R,PGA TOUR,2017,400,33120,819,518,Mark,Anderson,2,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,3,S,1,Green,Unmapped,Green,Unmapped,705,639,N,N,Y,96,1009,Good,With,Level,735.832,48,196,07/21/2017,R,-0.349,Putting,No,7213.531,10604.433,"Anderson, Mark",0
R,PGA TOUR,2017,400,33120,819,518,Mark,Anderson,2,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,4,S,1,Green,Unmapped,,,96,96,Y,N,N,0,1012,Good,With,Level,0,0,0,07/21/2017,,0.509,Putting,No,0,0,"Anderson, Mark",0
R,PGA TOUR,2017,400,33413,819,518,Ben,Martin,2,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,1,S,1,Tee Box,,Fairway,Left Fairway,10687,19332,N,N,N,8616,1116,Good,With,Level,691.752,95,403,07/21/2017,L,0.179,Off the Tee,No,6526.809,10378.173,"Martin, Ben",0
R,PGA TOUR,2017,400,33413,819,518,Ben,Martin,2,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,2,S,1,Fairway,Left Fairway,Green,Unmapped,8335,8616,N,N,N,326,1126,Good,With,Level,735.596,110,445,07/21/2017,R,0.486,Approach the Green,No,7179.125,10612.792,"Martin, Ben",0
R,PGA TOUR,2017,400,33413,819,518,Ben,Martin,2,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,3,S,1,Green,Unmapped,Green,Unmapped,278,326,N,N,Y,51,1131,Good,With,Level,735.791,31,318,07/21/2017,R,-0.21,Putting,No,7202.064,10609.499,"Martin, Ben",0
R,PGA TOUR,2017,400,33413,819,518,Ben,Martin,2,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,4,S,1,Green,Unmapped,,,51,51,Y,N,N,0,1131,Good,With,Level,0,0,0,07/21/2017,,0.162,Putting,No,0,0,"Martin, Ben",0
R,PGA TOUR,2017,400,33418,819,518,Shawn,Stefani,2,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,1,S,1,Tee Box,,Fairway,Left Fairway,10937,19332,N,N,N,8509,1410,Good,With,Level,692.814,347,172,07/21/2017,L,0.198,Off the Tee,No,6528.382,10402.353,"Stefani, Shawn",0
R,PGA TOUR,2017,400,33418,819,518,Shawn,Stefani,2,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,2,S,1,Fairway,Left Fairway,Green,Unmapped,8080,8509,N,N,N,429,1417,Good,With,Level,734.284,85,305,07/21/2017,R,0.397,Approach the Green,No,7172.142,10595.397,"Stefani, Shawn",0
R,PGA TOUR,2017,400,33418,819,518,Shawn,Stefani,2,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,3,S,1,Green,Unmapped,Green,Unmapped,471,429,N,N,Y,42,1425,Good,With,Level,735.794,9,254,07/21/2017,R,-0.067,Putting,No,7209.577,10607.202,"Stefani, Shawn",0
R,PGA TOUR,2017,400,33418,819,518,Shawn,Stefani,2,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,4,S,1,Green,Unmapped,,,42,42,Y,N,N,0,1425,Good,With,Level,0,0,0,07/21/2017,,0.089,Putting,No,0,0,"Stefani, Shawn",0
R,PGA TOUR,2017,400,33419,819,518,Cameron,Tringale,2,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,1,S,1,Tee Box,,Fairway,Right Fairway,10501,19332,N,N,N,8587,1410,Good,With,Level,691.586,277,151,07/21/2017,R,0.179,Off the Tee,No,6539.554,10349.869,"Tringale, Cameron",0
R,PGA TOUR,2017,400,33419,819,518,Cameron,Tringale,2,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,2,S,1,Fairway,Right Fairway,Green,Unmapped,8005,8587,N,N,N,585,1417,Good,With,Level,732.976,181,297,07/21/2017,R,0.31,Approach the Green,No,7162.087,10585.948,"Tringale, Cameron",0
R,PGA TOUR,2017,400,33419,819,518,Cameron,Tringale,2,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,3,S,1,Green,Unmapped,Green,Unmapped,638,585,N,N,Y,56,1422,Good,With,Level,735.814,11,242,07/21/2017,R,-0.08,Putting,No,7210.741,10607.139,"Tringale, Cameron",0
R,PGA TOUR,2017,400,33419,819,518,Cameron,Tringale,2,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,4,S,1,Green,Unmapped,,,56,56,Y,N,N,0,1426,Good,With,Level,0,0,0,07/21/2017,,0.208,Putting,No,0,0,"Tringale, Cameron",0
R,PGA TOUR,2017,400,33904,819,518,Grant,Leaver,2,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,1,S,1,Tee Box,,Fairway,Left Fairway,11280,19332,N,N,N,8117,1434,Good,With,Level,693.467,344,225,07/21/2017,L,0.267,Off the Tee,No,6558.212,10416.507,"Leaver, Grant",0
R,PGA TOUR,2017,400,33904,819,518,Grant,Leaver,2,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,2,S,1,Fairway,Left Fairway,Primary Rough,Right Rough,8512,8117,N,Y,N,673,1441,Good,With,Level,735.487,502,105,07/21/2017,,-0.177,Approach the Green,No,7249.124,10571.343,"Leaver, Grant",0
R,PGA TOUR,2017,400,33904,819,518,Grant,Leaver,2,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,3,S,1,Primary Rough,Right Rough,Green,Unmapped,847,673,N,N,N,206,1446,N/A,With,Level,736.147,207,300,07/21/2017,L,-0.304,Around the Green,No,7202.589,10624.456,"Leaver, Grant",0
R,PGA TOUR,2017,400,33904,819,518,Grant,Leaver,2,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,4,S,1,Green,Unmapped,Green,Unmapped,237,206,N,N,Y,29,1449,Good,With,Level,735.765,28,249,07/21/2017,R,-0.192,Putting,No,7207.307,10605.246,"Leaver, Grant",0
R,PGA TOUR,2017,400,33904,819,518,Grant,Leaver,2,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,5,S,1,Green,Unmapped,,,29,29,Y,N,N,0,1449,Good,With,Level,0,0,0,07/21/2017,,0.023,Putting,No,0,0,"Leaver, Grant",0
R,PGA TOUR,2017,400,34076,819,518,Joel,Dahmen,2,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,1,S,1,Tee Box,,Fairway Bunker,Unmapped,9605,19332,N,N,N,10119,1230,Good,With,Level,697.556,442,325,07/21/2017,L,-0.268,Off the Tee,No,6404.335,10348.082,"Dahmen, Joel",0
R,PGA TOUR,2017,400,34076,819,518,Joel,Dahmen,2,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,2,S,1,Fairway Bunker,Unmapped,Fairway,Left Fairway,5910,10119,N,N,N,4224,1235,Good,With,Level,716.83,139,340,07/21/2017,L,0.059,Approach the Green,No,6865.03,10521.1,"Dahmen, Joel",0
